customer_id,customer_name,segment,city,state,region
CU-102335,Michael Davis,Consumer,Chicago,IL,West
CU-102336,Robert Davis,Corporate,New York,NY,West
CU-102337,Emma Garcia,Consumer,San Francisco,CA,Central
CU-102338,Joseph Hernandez,Consumer,San Jose,CA,East
CU-102339,Jennifer Anderson,Corporate,Phoenix,AZ,South
CU-102340,Robert Gonzalez,Corporate,Charlotte,NC,West
CU-102341,William Miller,Consumer,Chicago,IL,Central
CU-102342,David Davis,Consumer,Houston,TX,East
CU-102343,John Anderson,Corporate,San Diego,CA,West
CU-102344,John Davis,Home Office,Dallas,TX,South
CU-102345,William Johnson,Home Office,Jacksonville,FL,East
CU-102346,Linda Brown,Consumer,Jacksonville,FL,South
CU-102347,Linda Rodriguez,Corporate,Indianapolis,IN,East
CU-102348,William Garcia,Consumer,Charlotte,NC,East
CU-102349,Linda Brown,Corporate,Fort Worth,TX,West
CU-102350,Lisa Martinez,Corporate,Fort Worth,TX,South
CU-102351,Linda Johnson,Home Office,Indianapolis,IN,East
CU-102352,Emma Brown,Consumer,San Diego,CA,East
CU-102353,William Brown,Consumer,Los Angeles,CA,East
CU-102354,Jennifer Anderson,Home Office,Dallas,TX,South
CU-102355,Richard Johnson,Consumer,Fort Worth,TX,Central
CU-102356,Robert Williams,Consumer,San Francisco,CA,Central
CU-102357,Mary Lopez,Consumer,San Jose,CA,East
CU-102358,Elizabeth Lopez,Corporate,Philadelphia,PA,West
CU-102359,James Hernandez,Consumer,Philadelphia,PA,West
CU-102360,James Anderson,Corporate,Philadelphia,PA,West
CU-102361,Elizabeth Miller,Corporate,New York,NY,East
CU-102362,William Anderson,Consumer,Philadelphia,PA,West
CU-102363,Patricia Davis,Home Office,New York,NY,East
CU-102364,Jennifer Davis,Consumer,San Francisco,CA,East
CU-102365,Mary Wilson,Consumer,New York,NY,West
CU-102366,Emma Johnson,Corporate,Phoenix,AZ,Central
CU-102367,Elizabeth Lopez,Corporate,Charlotte,NC,Central
CU-102368,William Garcia,Corporate,San Francisco,CA,East
CU-102369,Mary Lopez,Corporate,Jacksonville,FL,South
CU-102370,William Hernandez,Home Office,Houston,TX,East
CU-102371,Linda Wilson,Consumer,Phoenix,AZ,West
CU-102372,Elizabeth Smith,Consumer,Jacksonville,FL,South
CU-102373,Robert Lopez,Consumer,Jacksonville,FL,West
CU-102374,Emma Jones,Home Office,Fort Worth,TX,South
CU-102375,Lisa Jones,Home Office,Indianapolis,IN,Central
CU-102376,Richard Martinez,Corporate,Austin,TX,Central
CU-102377,Robert Smith,Home Office,San Jose,CA,Central
CU-102378,Linda Gonzalez,Corporate,Houston,TX,Central
CU-102379,Emma Smith,Corporate,San Jose,CA,West
CU-102380,David Rodriguez,Corporate,Charlotte,NC,West
CU-102381,Elizabeth Jones,Consumer,San Jose,CA,Central
CU-102382,Joseph Smith,Consumer,New York,NY,Central
CU-102383,Sarah Davis,Corporate,Houston,TX,East
CU-102384,Patricia Hernandez,Consumer,Columbus,OH,East
CU-102385,David Garcia,Corporate,Dallas,TX,West
CU-102386,William Williams,Home Office,Chicago,IL,West
CU-102387,Michael Jones,Consumer,Columbus,OH,East
CU-102388,Patricia Brown,Home Office,San Francisco,CA,South
CU-102389,Richard Anderson,Consumer,Columbus,OH,Central
CU-102390,Mary Williams,Home Office,San Jose,CA,South
CU-102391,David Hernandez,Consumer,Austin,TX,Central
CU-102392,Linda Rodriguez,Consumer,Phoenix,AZ,Central
CU-102393,Michael Jones,Home Office,San Jose,CA,South
CU-102394,Lisa Miller,Corporate,Seattle,WA,East
CU-102395,Joseph Lopez,Corporate,Phoenix,AZ,Central
CU-102396,Patricia Miller,Corporate,Charlotte,NC,South
CU-102397,Joseph Smith,Home Office,Columbus,OH,East
CU-102398,Michael Gonzalez,Consumer,Columbus,OH,Central
CU-102399,Patricia Williams,Home Office,San Diego,CA,Central
CU-102400,Richard Williams,Corporate,Los Angeles,CA,East
CU-102401,Joseph Wilson,Consumer,Charlotte,NC,East
CU-102402,William Wilson,Home Office,Los Angeles,CA,East
CU-102403,Emma Wilson,Corporate,Austin,TX,South
CU-102404,Sarah Johnson,Home Office,Austin,TX,East
CU-102405,David Rodriguez,Home Office,San Antonio,TX,South
CU-102406,Jennifer Anderson,Home Office,Phoenix,AZ,West
CU-102407,Mary Lopez,Consumer,San Jose,CA,South
CU-102408,Emma Johnson,Consumer,San Antonio,TX,West
CU-102409,Emma Brown,Consumer,Houston,TX,East
CU-102410,John Wilson,Home Office,San Francisco,CA,South
CU-102411,Sarah Anderson,Consumer,Fort Worth,TX,Central
CU-102412,Elizabeth Williams,Consumer,Fort Worth,TX,Central
CU-102413,Emma Miller,Consumer,Charlotte,NC,East
CU-102414,David Wilson,Home Office,Philadelphia,PA,West
CU-102415,Robert Davis,Corporate,Philadelphia,PA,Central
CU-102416,Emma Martinez,Corporate,San Jose,CA,Central
CU-102417,Richard Miller,Home Office,Dallas,TX,East
CU-102418,Linda Wilson,Corporate,Charlotte,NC,West
CU-102419,Mary Davis,Consumer,New York,NY,South
CU-102420,Mary Smith,Home Office,New York,NY,South
CU-102421,Patricia Williams,Corporate,Los Angeles,CA,South
CU-102422,John Williams,Corporate,Dallas,TX,West
CU-102423,Richard Rodriguez,Consumer,Jacksonville,FL,West
CU-102424,Patricia Hernandez,Home Office,Phoenix,AZ,Central
CU-102425,David Jones,Home Office,Charlotte,NC,Central
CU-102426,Michael Anderson,Home Office,Fort Worth,TX,South
CU-102427,Elizabeth Martinez,Home Office,Fort Worth,TX,West
CU-102428,William Williams,Home Office,Indianapolis,IN,Central
CU-102429,Richard Johnson,Consumer,Jacksonville,FL,East
CU-102430,Jennifer Johnson,Home Office,Philadelphia,PA,East
CU-102431,Elizabeth Garcia,Consumer,San Francisco,CA,West
CU-102432,Lisa Lopez,Corporate,Houston,TX,South
CU-102433,Sarah Martinez,Corporate,Chicago,IL,East
CU-102434,Michael Davis,Corporate,Los Angeles,CA,East
CU-102435,James Johnson,Home Office,Philadelphia,PA,South
CU-102436,David Hernandez,Home Office,Fort Worth,TX,West
CU-102437,William Davis,Corporate,San Antonio,TX,Central
CU-102438,Robert Lopez,Consumer,San Diego,CA,South
CU-102439,Robert Johnson,Home Office,Indianapolis,IN,East
CU-102440,Robert Smith,Consumer,Houston,TX,East
CU-102441,Linda Martinez,Home Office,Jacksonville,FL,East
CU-102442,Lisa Hernandez,Home Office,Austin,TX,South
CU-102443,Robert Martinez,Corporate,San Antonio,TX,Central
CU-102444,David Gonzalez,Consumer,Jacksonville,FL,South
CU-102445,Richard Wilson,Consumer,Columbus,OH,East
CU-102446,Mary Johnson,Consumer,Phoenix,AZ,South
CU-102447,Sarah Martinez,Home Office,San Diego,CA,Central
CU-102448,Jennifer Wilson,Corporate,New York,NY,Central
CU-102449,Patricia Johnson,Consumer,Fort Worth,TX,Central
CU-102450,Jennifer Wilson,Home Office,Chicago,IL,Central
CU-102451,Sarah Rodriguez,Home Office,Fort Worth,TX,East
CU-102452,William Hernandez,Consumer,San Francisco,CA,East
CU-102453,Linda Jones,Consumer,Austin,TX,Central
CU-102454,David Brown,Home Office,Los Angeles,CA,Central
CU-102455,Jennifer Davis,Consumer,Los Angeles,CA,East
CU-102456,Michael Miller,Home Office,Jacksonville,FL,East
CU-102457,Elizabeth Williams,Corporate,Seattle,WA,East
CU-102458,Sarah Davis,Home Office,Houston,TX,West
CU-102459,Linda Davis,Corporate,Jacksonville,FL,West
CU-102460,Sarah Smith,Consumer,New York,NY,South
CU-102461,Elizabeth Smith,Corporate,New York,NY,South
CU-102462,Linda Lopez,Corporate,Phoenix,AZ,West
CU-102463,Joseph Johnson,Home Office,Houston,TX,Central
CU-102464,Robert Garcia,Corporate,Jacksonville,FL,East
CU-102465,Jennifer Johnson,Home Office,San Diego,CA,East
CU-102466,Linda Lopez,Home Office,San Diego,CA,East
CU-102467,Jennifer Wilson,Consumer,New York,NY,East
CU-102468,David Davis,Consumer,Los Angeles,CA,Central
CU-102469,James Garcia,Home Office,Los Angeles,CA,West
CU-102470,David Martinez,Corporate,San Jose,CA,South
CU-102471,Michael Johnson,Corporate,Houston,TX,West
CU-102472,Patricia Anderson,Consumer,San Francisco,CA,South
CU-102473,Patricia Gonzalez,Home Office,San Jose,CA,Central
CU-102474,William Garcia,Home Office,San Diego,CA,East
CU-102475,Patricia Anderson,Corporate,Los Angeles,CA,South
CU-102476,Michael Brown,Consumer,Dallas,TX,West
CU-102477,Robert Johnson,Corporate,San Jose,CA,West
CU-102478,Jennifer Lopez,Corporate,Los Angeles,CA,South
CU-102479,John Davis,Consumer,Houston,TX,Central
CU-102480,Richard Jones,Consumer,Dallas,TX,East
CU-102481,Richard Davis,Consumer,Dallas,TX,South
CU-102482,Joseph Smith,Consumer,Fort Worth,TX,West
CU-102483,Lisa Hernandez,Corporate,Fort Worth,TX,East
CU-102484,Sarah Rodriguez,Corporate,San Jose,CA,East
CU-102485,William Gonzalez,Home Office,Austin,TX,West
CU-102486,James Lopez,Home Office,New York,NY,South
CU-102487,Sarah Gonzalez,Consumer,Columbus,OH,South
CU-102488,Joseph Miller,Home Office,San Jose,CA,Central
CU-102489,Richard Davis,Home Office,Philadelphia,PA,West
CU-102490,John Jones,Home Office,Phoenix,AZ,Central
CU-102491,Jennifer Gonzalez,Home Office,Chicago,IL,Central
CU-102492,Richard Smith,Home Office,Austin,TX,Central
CU-102493,William Hernandez,Corporate,Jacksonville,FL,East
CU-102494,Mary Martinez,Home Office,Houston,TX,Central
CU-102495,Lisa Davis,Corporate,Dallas,TX,East
CU-102496,John Davis,Consumer,Charlotte,NC,Central
CU-102497,Robert Miller,Consumer,San Francisco,CA,East
CU-102498,James Johnson,Corporate,Dallas,TX,West
CU-102499,William Jones,Corporate,Dallas,TX,West
CU-102500,Lisa Williams,Home Office,San Diego,CA,East
CU-102501,Emma Hernandez,Consumer,San Diego,CA,West
CU-102502,Joseph Martinez,Corporate,Indianapolis,IN,East
CU-102503,Jennifer Smith,Home Office,Seattle,WA,Central
CU-102504,John Hernandez,Corporate,Dallas,TX,East
CU-102505,Patricia Johnson,Consumer,San Diego,CA,South
CU-102506,Michael Brown,Consumer,Houston,TX,Central
CU-102507,Linda Johnson,Home Office,Jacksonville,FL,South
CU-102508,David Smith,Corporate,San Jose,CA,Central
CU-102509,Linda Anderson,Home Office,Austin,TX,Central
CU-102510,Mary Martinez,Consumer,San Francisco,CA,West
CU-102511,Sarah Jones,Consumer,Jacksonville,FL,East
CU-102512,Robert Gonzalez,Corporate,Houston,TX,Central
CU-102513,Richard Wilson,Home Office,San Antonio,TX,East
CU-102514,Richard Gonzalez,Home Office,Phoenix,AZ,East
CU-102515,Jennifer Martinez,Home Office,Chicago,IL,South
CU-102516,Emma Wilson,Home Office,Seattle,WA,East
CU-102517,Joseph Garcia,Corporate,San Francisco,CA,West
CU-102518,Jennifer Garcia,Consumer,San Jose,CA,Central
CU-102519,Joseph Garcia,Home Office,San Diego,CA,East
CU-102520,Joseph Lopez,Corporate,San Diego,CA,Central
CU-102521,Patricia Rodriguez,Home Office,Chicago,IL,East
CU-102522,Elizabeth Martinez,Consumer,Jacksonville,FL,South
CU-102523,Jennifer Martinez,Consumer,Columbus,OH,West
CU-102524,David Martinez,Corporate,Columbus,OH,Central
CU-102525,James Johnson,Consumer,Austin,TX,South
CU-102526,David Martinez,Corporate,Columbus,OH,West
CU-102527,Joseph Smith,Consumer,Philadelphia,PA,East
CU-102528,William Gonzalez,Home Office,Columbus,OH,South
CU-102529,David Wilson,Consumer,Houston,TX,South
CU-102530,Lisa Johnson,Consumer,New York,NY,South
CU-102531,Patricia Williams,Corporate,Columbus,OH,West
CU-102532,Emma Garcia,Corporate,San Jose,CA,East
CU-102533,Michael Lopez,Corporate,Los Angeles,CA,South
CU-102534,Joseph Lopez,Corporate,Columbus,OH,Central
CU-102535,David Lopez,Consumer,San Francisco,CA,East
CU-102536,John Martinez,Home Office,Phoenix,AZ,Central
CU-102537,Richard Garcia,Corporate,Charlotte,NC,West
CU-102538,William Gonzalez,Consumer,Indianapolis,IN,West
CU-102539,Elizabeth Garcia,Consumer,San Jose,CA,South
CU-102540,James Miller,Corporate,San Jose,CA,West
CU-102541,Sarah Wilson,Home Office,Phoenix,AZ,West
CU-102542,William Martinez,Home Office,Columbus,OH,Central
CU-102543,Patricia Jones,Consumer,Houston,TX,East
CU-102544,William Davis,Corporate,San Jose,CA,West
CU-102545,Mary Anderson,Corporate,Philadelphia,PA,East
CU-102546,William Williams,Consumer,San Diego,CA,West
CU-102547,Lisa Smith,Home Office,Seattle,WA,East
CU-102548,Robert Smith,Corporate,Seattle,WA,East
CU-102549,Robert Jones,Home Office,Jacksonville,FL,South
CU-102550,David Wilson,Corporate,Charlotte,NC,Central
CU-102551,Emma Davis,Corporate,Houston,TX,South
CU-102552,Michael Wilson,Consumer,Dallas,TX,Central
CU-102553,Patricia Gonzalez,Consumer,Houston,TX,West
CU-102554,James Williams,Home Office,Chicago,IL,Central
CU-102555,Joseph Hernandez,Home Office,Dallas,TX,East
CU-102556,Sarah Miller,Consumer,Austin,TX,Central
CU-102557,Sarah Hernandez,Home Office,San Antonio,TX,East
CU-102558,David Martinez,Corporate,San Diego,CA,West
CU-102559,William Davis,Consumer,San Antonio,TX,South
CU-102560,Elizabeth Jones,Consumer,Philadelphia,PA,West
CU-102561,Robert Smith,Corporate,Chicago,IL,East
CU-102562,Robert Lopez,Consumer,San Francisco,CA,East
CU-102563,William Martinez,Corporate,Columbus,OH,West
CU-102564,Elizabeth Rodriguez,Home Office,Jacksonville,FL,West
CU-102565,Jennifer Anderson,Corporate,San Jose,CA,South
CU-102566,Richard Martinez,Corporate,San Francisco,CA,South
CU-102567,Emma Brown,Consumer,San Jose,CA,Central
CU-102568,Joseph Garcia,Consumer,Columbus,OH,South
CU-102569,Lisa Davis,Corporate,Houston,TX,East
CU-102570,Richard Lopez,Consumer,Jacksonville,FL,South
CU-102571,Linda Hernandez,Consumer,San Francisco,CA,East
CU-102572,William Rodriguez,Consumer,San Jose,CA,South
CU-102573,James Jones,Home Office,Los Angeles,CA,Central
CU-102574,Richard Gonzalez,Corporate,Columbus,OH,South
CU-102575,William Anderson,Consumer,Fort Worth,TX,Central
CU-102576,Jennifer Garcia,Home Office,San Francisco,CA,East
CU-102577,Joseph Miller,Consumer,San Jose,CA,West
CU-102578,Robert Gonzalez,Home Office,Seattle,WA,East
CU-102579,David Martinez,Home Office,Austin,TX,East
CU-102580,Richard Johnson,Home Office,New York,NY,Central
CU-102581,Michael Hernandez,Consumer,Jacksonville,FL,West
CU-102582,Robert Williams,Home Office,Jacksonville,FL,South
CU-102583,Mary Gonzalez,Consumer,San Diego,CA,Central
CU-102584,Linda Brown,Home Office,Austin,TX,West
CU-102585,Sarah Wilson,Consumer,New York,NY,East
CU-102586,Richard Gonzalez,Corporate,Indianapolis,IN,East
CU-102587,Mary Jones,Consumer,Philadelphia,PA,West
CU-102588,Sarah Jones,Home Office,San Diego,CA,East
CU-102589,Richard Williams,Home Office,Fort Worth,TX,Central
CU-102590,Michael Johnson,Home Office,Chicago,IL,South
CU-102591,John Lopez,Home Office,New York,NY,West
CU-102592,Richard Brown,Home Office,Houston,TX,Central
CU-102593,Linda Rodriguez,Home Office,Austin,TX,East
CU-102594,William Davis,Consumer,San Jose,CA,East
CU-102595,Elizabeth Miller,Corporate,Dallas,TX,South
CU-102596,Jennifer Miller,Home Office,Chicago,IL,Central
CU-102597,Mary Anderson,Home Office,San Francisco,CA,West
CU-102598,John Davis,Home Office,Fort Worth,TX,South
CU-102599,Emma Davis,Consumer,Jacksonville,FL,East
CU-102600,Jennifer Davis,Corporate,Fort Worth,TX,South
CU-102601,Mary Garcia,Consumer,Houston,TX,East
CU-102602,Lisa Brown,Corporate,Houston,TX,West
CU-102603,David Miller,Home Office,Chicago,IL,South
CU-102604,Jennifer Smith,Corporate,Indianapolis,IN,Central
CU-102605,Mary Lopez,Corporate,Columbus,OH,West
CU-102606,James Lopez,Home Office,Los Angeles,CA,South
CU-102607,William Lopez,Consumer,New York,NY,South
CU-102608,Elizabeth Garcia,Home Office,Seattle,WA,West
CU-102609,Joseph Lopez,Corporate,Austin,TX,East
CU-102610,Linda Lopez,Consumer,Houston,TX,South
CU-102611,John Williams,Home Office,Phoenix,AZ,East
CU-102612,Robert Davis,Consumer,Philadelphia,PA,East
CU-102613,Elizabeth Williams,Home Office,Columbus,OH,South
CU-102614,Linda Miller,Consumer,Phoenix,AZ,Central
CU-102615,Linda Jones,Home Office,Houston,TX,Central
CU-102616,James Martinez,Corporate,Indianapolis,IN,West
CU-102617,Mary Rodriguez,Home Office,Phoenix,AZ,West
CU-102618,William Davis,Corporate,Jacksonville,FL,West
CU-102619,David Williams,Home Office,Austin,TX,South
CU-102620,James Miller,Consumer,New York,NY,West
CU-102621,Michael Smith,Corporate,San Francisco,CA,West
CU-102622,Emma Rodriguez,Corporate,San Antonio,TX,Central
CU-102623,Sarah Martinez,Corporate,Houston,TX,West
CU-102624,Patricia Hernandez,Home Office,Chicago,IL,West
CU-102625,John Anderson,Consumer,Jacksonville,FL,Central
CU-102626,Linda Martinez,Home Office,San Jose,CA,Central
CU-102627,Richard Anderson,Corporate,Jacksonville,FL,West
CU-102628,David Johnson,Home Office,Chicago,IL,West
CU-102629,Lisa Jones,Home Office,Dallas,TX,East
CU-102630,Richard Garcia,Home Office,Phoenix,AZ,Central
CU-102631,Robert Williams,Consumer,San Francisco,CA,West
CU-102632,Michael Anderson,Home Office,San Antonio,TX,West
CU-102633,Lisa Davis,Consumer,Phoenix,AZ,Central
CU-102634,Sarah Williams,Home Office,Chicago,IL,South
CU-102635,Elizabeth Garcia,Corporate,Columbus,OH,East
CU-102636,Richard Miller,Corporate,San Diego,CA,South
CU-102637,Mary Wilson,Home Office,Jacksonville,FL,Central
CU-102638,Michael Anderson,Home Office,Indianapolis,IN,West
CU-102639,William Lopez,Consumer,Philadelphia,PA,South
CU-102640,Joseph Davis,Home Office,Seattle,WA,Central
CU-102641,Linda Hernandez,Corporate,Houston,TX,West
CU-102642,Patricia Wilson,Corporate,New York,NY,Central
CU-102643,Robert Martinez,Home Office,Columbus,OH,West
CU-102644,Patricia Williams,Home Office,Fort Worth,TX,East
CU-102645,Joseph Garcia,Home Office,San Antonio,TX,West
CU-102646,Mary Garcia,Consumer,New York,NY,Central
CU-102647,John Martinez,Corporate,Dallas,TX,East
CU-102648,Elizabeth Miller,Consumer,Dallas,TX,Central
CU-102649,Sarah Martinez,Consumer,Dallas,TX,South
CU-102650,Elizabeth Williams,Corporate,Charlotte,NC,East
CU-102651,Patricia Smith,Home Office,Los Angeles,CA,West
CU-102652,David Johnson,Corporate,Philadelphia,PA,East
CU-102653,Joseph Hernandez,Home Office,Los Angeles,CA,East
CU-102654,Emma Wilson,Home Office,Austin,TX,Central
CU-102655,John Garcia,Home Office,San Antonio,TX,Central
CU-102656,Patricia Rodriguez,Consumer,Philadelphia,PA,South
CU-102657,Sarah Johnson,Consumer,Columbus,OH,West
CU-102658,Michael Williams,Corporate,Dallas,TX,East
CU-102659,Robert Lopez,Home Office,Dallas,TX,South
CU-102660,John Jones,Corporate,Philadelphia,PA,Central
CU-102661,James Davis,Home Office,Houston,TX,East
CU-102662,Michael Johnson,Consumer,Charlotte,NC,West
CU-102663,Lisa Garcia,Home Office,Chicago,IL,East
CU-102664,John Brown,Home Office,Philadelphia,PA,Central
CU-102665,Michael Anderson,Home Office,Charlotte,NC,West
CU-102666,Robert Lopez,Home Office,San Jose,CA,West
CU-102667,Sarah Miller,Home Office,San Jose,CA,Central
CU-102668,William Williams,Home Office,Philadelphia,PA,Central
CU-102669,Jennifer Wilson,Consumer,Columbus,OH,Central
CU-102670,Lisa Jones,Corporate,San Antonio,TX,South
CU-102671,Michael Davis,Corporate,Dallas,TX,Central
CU-102672,Joseph Wilson,Home Office,Jacksonville,FL,West
CU-102673,Richard Williams,Home Office,Los Angeles,CA,West
CU-102674,Patricia Hernandez,Home Office,Columbus,OH,Central
CU-102675,James Lopez,Home Office,San Antonio,TX,Central
CU-102676,Robert Jones,Consumer,Chicago,IL,South
CU-102677,Sarah Anderson,Consumer,Dallas,TX,West
CU-102678,David Davis,Home Office,San Francisco,CA,Central
CU-102679,Richard Hernandez,Home Office,Jacksonville,FL,East
CU-102680,Emma Hernandez,Corporate,Austin,TX,East
CU-102681,Linda Davis,Corporate,Philadelphia,PA,Central
CU-102682,Lisa Anderson,Corporate,Houston,TX,Central
CU-102683,Joseph Rodriguez,Consumer,Philadelphia,PA,East
CU-102684,Joseph Martinez,Home Office,Charlotte,NC,South
CU-102685,Elizabeth Wilson,Consumer,Fort Worth,TX,Central
CU-102686,James Davis,Home Office,Jacksonville,FL,South
CU-102687,Sarah Anderson,Consumer,San Jose,CA,East
CU-102688,Linda Gonzalez,Corporate,Columbus,OH,South
CU-102689,Lisa Rodriguez,Consumer,New York,NY,Central
CU-102690,Robert Martinez,Consumer,Indianapolis,IN,West
CU-102691,Sarah Johnson,Corporate,Austin,TX,West
CU-102692,Joseph Miller,Consumer,Jacksonville,FL,South
CU-102693,David Brown,Consumer,New York,NY,Central
CU-102694,Michael Williams,Consumer,San Jose,CA,West
CU-102695,Michael Lopez,Consumer,Columbus,OH,West
CU-102696,Patricia Smith,Corporate,Seattle,WA,West
CU-102697,Emma Davis,Home Office,Jacksonville,FL,South
CU-102698,Elizabeth Hernandez,Corporate,San Antonio,TX,South
CU-102699,Emma Miller,Consumer,San Diego,CA,Central
CU-102700,Richard Gonzalez,Corporate,Phoenix,AZ,Central
CU-102701,Richard Rodriguez,Consumer,Columbus,OH,Central
CU-102702,John Brown,Home Office,San Francisco,CA,West
CU-102703,Patricia Garcia,Corporate,San Diego,CA,East
CU-102704,Michael Hernandez,Consumer,Fort Worth,TX,West
CU-102705,Robert Smith,Consumer,San Francisco,CA,Central
CU-102706,Michael Garcia,Corporate,Columbus,OH,West
CU-102707,David Jones,Corporate,Columbus,OH,South
CU-102708,Sarah Jones,Corporate,San Francisco,CA,West
CU-102709,Richard Hernandez,Home Office,Philadelphia,PA,East
CU-102710,Michael Garcia,Home Office,Charlotte,NC,East
CU-102711,John Williams,Corporate,Fort Worth,TX,West
CU-102712,Richard Hernandez,Corporate,Indianapolis,IN,East
CU-102713,Richard Miller,Consumer,San Francisco,CA,Central
CU-102714,William Lopez,Home Office,Columbus,OH,East
CU-102715,Patricia Gonzalez,Corporate,Charlotte,NC,Central
CU-102716,Patricia Johnson,Consumer,Seattle,WA,South
CU-102717,Richard Wilson,Home Office,Seattle,WA,East
CU-102718,John Garcia,Home Office,Phoenix,AZ,Central
CU-102719,Joseph Miller,Consumer,San Antonio,TX,South
CU-102720,Sarah Johnson,Corporate,San Jose,CA,South
CU-102721,Sarah Anderson,Home Office,Jacksonville,FL,Central
CU-102722,Linda Garcia,Home Office,Dallas,TX,Central
CU-102723,William Williams,Corporate,New York,NY,Central
CU-102724,John Davis,Corporate,Columbus,OH,Central
CU-102725,Emma Garcia,Home Office,Los Angeles,CA,East
CU-102726,Richard Brown,Consumer,Seattle,WA,East
CU-102727,Emma Williams,Home Office,Seattle,WA,West
CU-102728,Linda Anderson,Corporate,San Francisco,CA,Central
CU-102729,Jennifer Anderson,Home Office,Charlotte,NC,South
CU-102730,Michael Garcia,Corporate,Los Angeles,CA,East
CU-102731,Emma Miller,Home Office,Phoenix,AZ,East
CU-102732,Mary Miller,Corporate,Austin,TX,East
CU-102733,William Lopez,Home Office,Philadelphia,PA,East
CU-102734,Emma Gonzalez,Consumer,Columbus,OH,Central
CU-102735,Jennifer Lopez,Consumer,San Jose,CA,Central
CU-102736,Robert Gonzalez,Corporate,San Francisco,CA,Central
CU-102737,William Rodriguez,Home Office,Philadelphia,PA,East
CU-102738,Lisa Hernandez,Corporate,Fort Worth,TX,Central
CU-102739,Linda Brown,Consumer,New York,NY,South
CU-102740,William Jones,Corporate,Phoenix,AZ,Central
CU-102741,Jennifer Brown,Consumer,Houston,TX,Central
CU-102742,Michael Martinez,Corporate,San Diego,CA,South
CU-102743,James Rodriguez,Corporate,Columbus,OH,South
CU-102744,John Garcia,Corporate,Seattle,WA,Central
CU-102745,Joseph Williams,Corporate,Jacksonville,FL,South
CU-102746,Lisa Hernandez,Corporate,San Antonio,TX,Central
CU-102747,Sarah Hernandez,Home Office,Fort Worth,TX,East
CU-102748,Patricia Johnson,Consumer,San Francisco,CA,Central
CU-102749,Mary Gonzalez,Corporate,San Jose,CA,South
CU-102750,John Williams,Home Office,Charlotte,NC,West
CU-102751,Linda Miller,Consumer,Jacksonville,FL,Central
CU-102752,Elizabeth Brown,Corporate,Seattle,WA,West
CU-102753,Emma Johnson,Corporate,Fort Worth,TX,West
CU-102754,Emma Martinez,Corporate,San Antonio,TX,West
CU-102755,Richard Rodriguez,Corporate,Philadelphia,PA,Central
CU-102756,Linda Anderson,Home Office,San Antonio,TX,Central
CU-102757,Patricia Hernandez,Consumer,Austin,TX,Central
CU-102758,Richard Brown,Corporate,Indianapolis,IN,South
CU-102759,Mary Wilson,Corporate,Charlotte,NC,West
CU-102760,Richard Jones,Consumer,Philadelphia,PA,Central
CU-102761,Lisa Hernandez,Consumer,Charlotte,NC,South
CU-102762,Linda Miller,Consumer,Columbus,OH,East
CU-102763,David Martinez,Home Office,San Diego,CA,East
CU-102764,John Garcia,Home Office,Columbus,OH,West
CU-102765,Elizabeth Hernandez,Consumer,Philadelphia,PA,Central
CU-102766,Richard Rodriguez,Home Office,New York,NY,West
CU-102767,Joseph Garcia,Home Office,Philadelphia,PA,West
CU-102768,Elizabeth Anderson,Home Office,Philadelphia,PA,West
CU-102769,David Jones,Consumer,Austin,TX,East
CU-102770,Joseph Davis,Consumer,San Antonio,TX,South
CU-102771,Lisa Davis,Home Office,San Diego,CA,East
CU-102772,Lisa Brown,Corporate,Austin,TX,East
CU-102773,Sarah Hernandez,Home Office,New York,NY,South
CU-102774,Elizabeth Wilson,Corporate,Indianapolis,IN,East
CU-102775,William Anderson,Home Office,Columbus,OH,East
CU-102776,John Davis,Corporate,Seattle,WA,East
CU-102777,Richard Wilson,Home Office,San Jose,CA,East
CU-102778,Richard Lopez,Home Office,Jacksonville,FL,South
CU-102779,Emma Johnson,Consumer,Columbus,OH,Central
CU-102780,Lisa Garcia,Corporate,Houston,TX,Central
CU-102781,Jennifer Gonzalez,Corporate,Phoenix,AZ,West
CU-102782,Emma Garcia,Home Office,Dallas,TX,East
CU-102783,Elizabeth Gonzalez,Consumer,Charlotte,NC,Central
CU-102784,Mary Lopez,Corporate,Austin,TX,Central
CU-102785,William Martinez,Corporate,Charlotte,NC,East
CU-102786,David Rodriguez,Corporate,Phoenix,AZ,East
CU-102787,Patricia Martinez,Corporate,San Diego,CA,Central
CU-102788,Lisa Martinez,Home Office,San Jose,CA,Central
CU-102789,Joseph Hernandez,Corporate,San Francisco,CA,West
CU-102790,David Martinez,Corporate,Phoenix,AZ,South
CU-102791,Jennifer Smith,Consumer,Dallas,TX,Central
CU-102792,John Jones,Corporate,Phoenix,AZ,South
CU-102793,Lisa Garcia,Home Office,San Francisco,CA,West
CU-102794,James Rodriguez,Corporate,Indianapolis,IN,South
CU-102795,Lisa Wilson,Home Office,San Francisco,CA,South
CU-102796,Elizabeth Anderson,Corporate,Philadelphia,PA,East
CU-102797,James Brown,Corporate,Chicago,IL,West
CU-102798,David Jones,Home Office,San Diego,CA,East
CU-102799,Patricia Davis,Corporate,San Antonio,TX,East
CU-102800,Jennifer Lopez,Consumer,Indianapolis,IN,Central
CU-102801,Richard Hernandez,Consumer,Los Angeles,CA,Central
CU-102802,Michael Jones,Home Office,Indianapolis,IN,East
